zone,n_tickets,lat,lon,junction_name,police_station,address,context,generator_kw
211_221,90,12.985385064479141,77.606011422548,No Junction,Shivajinagar,"A Street, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",Commercial street,street
211_222,52,12.985248475,77.60741136153845,No Junction,Shivajinagar,"Dharmaraja Koil Street, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Commercial street,street
211_295,37,12.985026554054054,77.70820172432433,No Junction,Mahadevapura,"Hoodi Main Road, ESI Road Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560048 (India)",Commercial street,main road
211_322,58,12.985341187931034,77.74590292586207,No Junction,Whitefield,"Mims Gulmohar Road, Gulmohar, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Mixed / Other,
212_158,135,12.986874450370369,77.51919793555555,No Junction,Kamakshipalya,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",Mixed / Other,
212_171,111,12.986448953153152,77.53725505765765,BTP208 - Havanur Circle,Kamakshipalya,"80 Feet Road, Papajan Garden, KHB Colony Stage 2, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Commercial street,circle
212_180,78,12.986381296153846,77.54942819102564,BTP018 - Dhobi Ghat Junction,Vijayanagara,"20th Main Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
212_181,34,12.986333570588235,77.5510955852941,BTP018 - Dhobi Ghat Junction,Rajajinagar,"Vatal Nagaraj Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
212_182,64,12.9857891734375,77.55249104375,BTP061 - Bhashyam Circle,Rajajinagar,"Vatal Nagaraj Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,circle
212_183,113,12.986163442477876,77.55420601946902,"BTP210 - 50th cross, 12th Main , Rajajinagar",Rajajinagar,"12th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
212_185,182,12.986395063736264,77.55600829450549,"BTP210 - 50th cross, 12th Main , Rajajinagar",Rajajinagar,"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
212_188,44,12.986339420454545,77.56005594772728,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",Rajajinagar,"80 Feet Ring Road, Udayam Nagar, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",Hospital,hospital
212_198,196,12.986489883163266,77.57450639285715,No Junction,Sheshadripuram,"Padmabhushan Dr RK Srikantan Road, Risaldar Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Residential,colony
212_202,73,12.986720053424657,77.58025254931508,BTP054 - Shivananda Circle,High ground,"North Park Road, Sri Katan Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
212_220,85,12.986143727058824,77.60488065058824,No Junction,Shivajinagar,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",Mixed / Other,
212_230,32,12.986655003125,77.619278496875,No Junction,Pulikeshinagar(F.Town),"Professor K Venkatachalam Circle, Venkatachalam Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
212_231,30,12.98686651,77.61950833666667,No Junction,Pulikeshinagar(F.Town),"Professor K Venkatachalam Circle, Venkatachalam Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
212_313,74,12.986293258108109,77.73363691081082,No Junction,Whitefield,"Pattandur Agrahara Road, Harman Campus, EOIZ Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Education,campus
212_314,50,12.986594374,77.735081272,No Junction,Whitefield,"Whitefield Road, Harman Campus, EOIZ Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Education,campus
212_322,36,12.985743808333332,77.74548714444444,No Junction,Whitefield,"Whitefield Road, Salarpuria GR Tech Park, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Mixed / Other,
213_158,43,12.987416249843143,77.51933615557645,No Junction,Kamakshipalya,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",Mixed / Other,
213_159,38,12.987691565789474,77.52040155526315,No Junction,Kamakshipalya,"Magadi Main Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",Commercial street,main road
213_171,324,12.987819985414944,77.53739727626605,BTP208 - Havanur Circle,Kamakshipalya,"1st Main Road, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Commercial street,main road
213_172,83,12.987785119277108,77.53816831325302,BTP208 - Havanur Circle,Vijayanagara,"1st Main Road, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Commercial street,main road
213_180,166,12.987606096987953,77.54975118915662,BTP018 - Dhobi Ghat Junction,Vijayanagara,"Chord Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
213_181,32,12.9876308375,77.550925875,BTP018 - Dhobi Ghat Junction,Rajajinagar,"Vatal Nagaraj Road, Dhobi Ghat Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
213_182,34,12.987452929411765,77.55216546764706,"BTP210 - 50th cross, 12th Main , Rajajinagar",Rajajinagar,"17th C Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
213_184,71,12.987540584507043,77.55506926338028,"BTP210 - 50th cross, 12th Main , Rajajinagar",Rajajinagar,"50th Cross Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,cross
213_185,56,12.987743889285714,77.55593937142858,"BTP210 - 50th cross, 12th Main , Rajajinagar",Rajajinagar,"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
213_196,38,12.98810307631579,77.57227816052632,No Junction,Sheshadripuram,"Deena Seva Sangh Road, PNR Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560020 (India)",Residential,nagar
213_198,141,12.987452035460993,77.57433919219858,No Junction,Sheshadripuram,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Mixed / Other,
213_200,94,12.988154660638298,77.57716027234042,BTP054 - Shivananda Circle,Sheshadripuram,"Nehru Circle, Nehru Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Commercial street,circle
213_202,151,12.98736177218543,77.58018987417219,BTP054 - Shivananda Circle,High ground,"Kumar Krupa Road, Dr Hardikar Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
213_210,50,12.98791572,77.59137166000001,BTP034 - LRDE Junction,High ground,"Millers Road, Safina Tower, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,nagar
213_219,40,12.987616284568238,77.60366437245672,No Junction,Shivajinagar,"Broadway Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",Mixed / Other,
213_230,85,12.987538508023935,77.61839810475148,No Junction,Pulikeshinagar(F.Town),"Osborne Road, Meanee Avenue Layout, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Residential,layout
213_231,31,12.987352406451613,77.61959386451612,No Junction,Pulikeshinagar(F.Town),"Professor K Venkatachalam Circle, Venkatachalam Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
213_313,198,12.987967242929292,77.73402709141413,No Junction,Mahadevapura,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Mixed / Other,
213_314,270,12.987569534814815,77.73478025,No Junction,Whitefield,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Mixed / Other,
213_315,79,12.987361720253165,77.73575427341773,No Junction,Whitefield,"Whitefield Road, International Technology Park Bangalore, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Mixed / Other,
214_144,36,12.989146241972517,77.50017456638231,No Junction,Kamakshipalya,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Commercial street,main road
214_145,181,12.98932554198895,77.50066937348066,No Junction,Kamakshipalya,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Commercial street,main road
214_150,88,12.989148423863638,77.50785846022728,No Junction,Kamakshipalya,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Commercial street,main road
214_171,190,12.9888315256335,77.5376363199354,BTP208 - Havanur Circle,Vijayanagara,"Dr Siddaiah Puranik Marg, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Commercial street,circle
214_172,74,12.989559616216216,77.53788543648648,BTP208 - Havanur Circle,Vijayanagara,"Dr Siddaiah Puranik Marg, Block 4 Stage 3, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Commercial street,circle
214_180,63,12.988926993650795,77.55012501428573,BTP018 - Dhobi Ghat Junction,Vijayanagara,"Sri B Gangaiah Road, Birangi Palya, Shiva Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
214_181,132,12.989365120658714,77.55046981272629,"BTP170 - Dr. Bheem Rao Palace, Chord Road",Rajajinagar,"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Entertainment,palace
214_182,88,12.9891396875,77.55249981136363,"BTP204 - ESI Hospital, Rajajinagar",Rajajinagar,"17th Main Road, KEB Quarters, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Hospital,hospital
214_185,32,12.98914131875,77.556020209375,"BTP204 - ESI Hospital, Rajajinagar",Rajajinagar,"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Hospital,hospital
214_187,38,12.988687368421052,77.55897524736842,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",Rajajinagar,"46th Cross Road, Block 4, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Hospital,hospital
214_196,55,12.988950363636365,77.57210384727273,No Junction,Sheshadripuram,"Deena Seva Sangh Road, PNR Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560020 (India)",Residential,nagar
214_197,166,12.989481775903615,77.57329890060241,No Junction,Sheshadripuram,"2nd Main Road, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Commercial street,main road
214_198,65,12.98908808,77.57438601076923,No Junction,Sheshadripuram,"Nagappa Road, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Commercial street,circle
214_199,46,12.988761349999999,77.57571787173913,No Junction,Sheshadripuram,"Shri J Lingaiah Road, Nehru Nagar, Gandhinagar, Nehru Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560009, India",Residential,nagar
214_211,183,12.989030074444694,77.59238195315451,BTP034 - LRDE Junction,High ground,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
214_215,101,12.988598775247524,77.59847234752475,No Junction,High ground,"Jasma Devi Bhavan Road, Rajiv Gandhi Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Residential,nagar
214_216,405,12.989051269629629,77.59905154617284,No Junction,Shivajinagar,"Queens Road, Rajiv Gandhi Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Residential,nagar
214_218,83,12.989355914457832,77.60209719759037,No Junction,Shivajinagar,"Broadway Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Residential,nagar
214_223,47,12.988969336170213,77.60892723829788,No Junction,Pulikeshinagar(F.Town),"Seppings Road, Nehru Puram, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Residential,nagar
215_146,59,12.989969853606757,77.5028052077966,No Junction,Kamakshipalya,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Commercial street,main road
215_147,68,12.990219385294116,77.50379893382353,No Junction,Kamakshipalya,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Commercial street,main road
215_172,33,12.990168824242424,77.5379976,BTP207 - 8th Main Road Basaveshwara Nagar,Vijayanagara,"Dr Siddaiah Puranik Marg, Block 4 Stage 3, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Commercial street,main road
215_181,210,12.989964324285715,77.55062550666666,"BTP170 - Dr. Bheem Rao Palace, Chord Road",Rajajinagar,"Chord Road, Shivanahalli Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Entertainment,palace
215_182,136,12.990272705882353,77.55265768897058,"BTP204 - ESI Hospital, Rajajinagar",Rajajinagar,"41st Cross Road, KEB Quarters, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Hospital,hospital
215_183,225,12.989953667555557,77.55365161555555,"BTP204 - ESI Hospital, Rajajinagar",Rajajinagar,"41st Cross Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Hospital,hospital
215_185,90,12.990018576666666,77.55620921555555,"BTP204 - ESI Hospital, Rajajinagar",Rajajinagar,"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Hospital,hospital
215_196,170,12.990676218235294,77.5718123452941,No Junction,Sheshadripuram,"Sri Venkataranga Iyengar Road, Sirur Park Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Mixed / Other,
215_197,145,12.99009857724138,77.57282369103449,No Junction,Sheshadripuram,"Sirur Park Road, Shri Rajiv Gandhi Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Commercial street,circle
215_198,169,12.990410923076922,77.57454390295858,No Junction,Sheshadripuram,"J Lingaiah Road, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Commercial street,circle
215_208,58,12.990731668965516,77.58853205517242,"BTP033 - Sophia High School, Sankey Road",High ground,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Education,school
215_216,171,12.990293948538012,77.59950982865497,No Junction,Shivajinagar,"Thimmaiah Road, Nayak Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Commercial street,circle
215_217,100,12.990616054,77.60079003300001,No Junction,Shivajinagar,"Broadway Road, Nayak Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Commercial street,circle
215_218,60,12.989831233333332,77.60183660166668,No Junction,Shivajinagar,"Broadway Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Residential,nagar
215_219,32,12.990101334375,77.603656596875,No Junction,Shivajinagar,"Cock Burn Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Residential,nagar
215_225,111,12.99050222162162,77.61212525405405,No Junction,Pulikeshinagar(F.Town),"Memorial Road, Sulthan Nagar, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Residential,nagar
216_172,132,12.991701200757575,77.53834091439394,BTP207 - 8th Main Road Basaveshwara Nagar,Vijayanagara,"Dr Siddaiah Puranik Marg, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Commercial street,main road
216_182,166,12.991905669879518,77.55264195903614,"BTP204 - ESI Hospital, Rajajinagar",Rajajinagar,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Hospital,hospital
216_184,33,12.991714606060606,77.5545994,"BTP204 - ESI Hospital, Rajajinagar",Rajajinagar,"12th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Hospital,hospital
216_196,142,12.991578323943662,77.57148501971831,No Junction,Sheshadripuram,"Sri Venkataranga Iyengar Road, Mantri Square, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",Mall / Shopping,mall
216_198,49,12.991672222448978,77.57477657142857,No Junction,Sheshadripuram,"2nd Main Road, Krishna Block, Malleshwaram, Bengaluru, Karnataka. Pin-560020 (India)",Mall / Shopping,mall
216_208,1381,12.991492606502378,77.58854263715341,BTP032 - Windsor Circle,High ground,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Entertainment,palace
216_209,167,12.991951246706588,77.58997303113772,No Junction,High ground,"2nd Cross Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,cross
216_212,66,12.991839075757575,77.59435866363637,No Junction,High ground,"Millers Road, Kaverappa Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,layout
216_220,30,12.991725516666666,77.60481335333334,No Junction,Pulikeshinagar(F.Town),"Sultanji Gunta Road, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Residential,nagar
216_254,79,12.991545710126582,77.65201065063292,No Junction,Banaswadi,"Railway Line Road, NGEF Layout, Benaiganahalli, Bengaluru, Karnataka. Pin-560038 (India)",Metro / Transit hub,railway
216_255,49,12.991747671428572,77.65306762244899,No Junction,Banaswadi,"Railway Line Road, NGEF Layout, Benaiganahalli, Bengaluru, Karnataka. Pin-560038 (India)",Metro / Transit hub,railway
217_172,34,12.99278755,77.53879888529411,BTP207 - 8th Main Road Basaveshwara Nagar,Vijayanagara,"Dr Siddaiah Puranik Marg, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Commercial street,main road
217_182,350,12.992996238857144,77.55267363714286,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
217_183,370,12.993048658648648,77.55381952810811,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,"P&T Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
217_184,139,12.993062721779015,77.55454346089101,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,"12th Main Road, BSNL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
217_186,144,12.992626147916667,77.55800803680556,BTP009 - Prakash Nagar Junction,Rajajinagar,"7th Cross Road, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)",Commercial street,cross
217_187,58,12.992705943103449,77.55876697931035,BTP009 - Prakash Nagar Junction,Rajajinagar,"7th Cross Road, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)",Commercial street,cross
